"estado","cidade","lat","lon"
RJ,Cambuci,-21.5432817,-41.906748
RJ,Campos dos Goytacazes,-21.591603333880126,-41.39803844883281
RJ,Cantagalo,-22.44977432857143,-46.6247229
RJ,Carabuçu (Bom Jesus do Itabapoana),-21.144256433333336,-41.663015933333334
RJ,Carapebus,-22.367480049999998,-42.03941085
RJ,Cardoso Moreira,-22.05266696,-42.049913079999996
RJ,Carmo,-22.088249774999998,-42.4615109
RJ,Casimiro de Abreu,-22.479006825000003,-42.170242525
RJ,Colônia (São Fidélis),-21.650904099999998,-41.74931135
RJ,Comendador Levy Gasparian,-22.02097075,-43.2708749
RJ,Comendador Venâncio (Itaperuna),-21.19022395,-41.9923176
RJ,Conceição de Jacareí (Mangaratiba),-22.9861145,-44.101909199999994
RJ,Conceição de Macabu,-22.08913235,-41.867826725
RJ,Conrado (Miguel Pereira),-22.70098575,-43.35624275
RJ,Conservatória (Valença),-22.26829665,-43.8173893
RJ,Cordeiro,-22.024974825,-42.368663624999996
RJ,Correntezas (Silva Jardim),-22.6476159,-42.3956267
RJ,Córrego da Prata (Carmo),-21.897868449999997,-42.544941
RJ,Córrego do Ouro (Macaé),-22.368228000000002,-41.7752024
RJ,Dores de Macabu (Campos dos Goytacazes),-21.805921166666668,-41.38109286666667
RJ,Dorândia (Barra do Piraí),-22.45697745,-43.947475749999995
RJ,Doutor Elias (Trajano de Moraes),-14.597210233333334,-25.9279681
RJ,Doutor Loreti (Santa Maria Madalena),-22.27697446666667,-42.39660896666666
RJ,Duas Barras,-20.675778,-44.529461979999994
RJ,Duque de Caxias,-22.514048802376813,-43.30575978721544
RJ,Engenheiro Passos (Resende),-22.4851253,-44.5630285
RJ,Engenheiro Paulo de Frontin,-22.545676179999997,-43.66526892
RJ,Estrada Nova (Itaocara),-21.73835855,-42.1077643
RJ,Euclidelândia (Cantagalo),-21.9432404,-42.3120955
RJ,Frade (Macaé),-22.313398499999998,-41.94540465
RJ,Fumaça (Resende),-22.3838078,-44.38115535
RJ,Funil (Cambuci),-21.5623414,-41.99323855
RJ,Gaviões (Silva Jardim),-22.7883547,-42.80518764999999
RJ,Getulândia (Rio Claro),-22.72548395,-44.13569335
RJ,Glicério (Macaé),-22.34225573333333,-41.88319886666667
RJ,Goitacazes (Campos dos Goytacazes),-21.80914353333333,-41.29240433333333
RJ,Governador Portela (Miguel Pereira),-22.4847932,-43.500787200000005
RJ,Guapimirim,-22.231791192767275,-42.589015832547126
RJ,Ibipeba (São Sebastião do Alto),-21.9540434,-42.1313315
RJ,Ibitiguaçu (Santo Antônio de Pádua),-22.223438899999998,-42.67808495
RJ,Ibitioca (Campos dos Goytacazes),-21.780934533333333,-41.41074043333333
RJ,Iguaba Grande,-22.82770237142857,-42.209954357142855
RJ,Ilha Grande (Angra dos Reis),-23.07322945,-44.24166865
RJ,Inconfidência (Paraíba do Sul),-22.193493766666666,-43.26942466666667
RJ,Ipiabas (Barra do Piraí),-22.41598085,-43.856175199999996
RJ,Ipituna (São Sebastião do Alto),-22.38076985,-42.57302025
RJ,Ipuca (São Fidélis),-21.64567465,-41.74243065
RJ,Itabapoana (São Francisco de Itabapoana),-21.36036455,-41.0996337
RJ,Itaboraí,-22.65651715063766,-42.911254455951
RJ,Itacurussá (Mangaratiba),-22.93491995,-43.97412
RJ,Itaguai,-22.790307733333332,-43.756520566666666
RJ,Itaguaí,-22.586896735212388,-43.626699710212385
RJ,Itajara (Itaperuna),-21.2000807,-41.8802333
RJ,Italva,-17.5522197,-41.9483919
RJ,Itaocara,-22.2910318,-42.591071575
RJ,Itaperuna,-21.203205125,-41.88865985
RJ,Itatiaia,-22.446478900000002,-44.55993165
RJ,Jaguarembé (Itaocara),-21.6978042,-42.03564095
RJ,Jamapará (Sapucaia),-21.94199775,-42.80642495
RJ,Japeri,-22.262011718128626,-43.35186264469502
RJ,Japuíba (Cachoeiras de Macacu),-22.513056249999998,-42.67197305
RJ,Laje do Muriaé,-21.2095635,-42.1181258
RJ,Laranjais (Itaocara),-21.715209350000002,-42.124993849999996
RJ,Lídice (Rio Claro),-23.1139027,-45.323109599999995
RJ,Macabuzinho (Conceição de Macabu),-22.08427005,-41.80378335
RJ,Macaé,-21.622805635758464,-42.09544484094156
RJ,Macuco,-22.437699000000002,-42.686039
RJ,Magé,-22.269922168098848,-43.22876669736841
RJ,Mangaratiba,-22.957124383333333,-43.92158985
RJ,Maniva (São Francisco de Itabapoana),-21.4033845,-41.1602597
RJ,Manuel Duarte (Rio das Flores),-22.393548300000003,-43.4111015
RJ,Marangatu (Santo Antônio de Pádua),-21.56520775,-42.2040909
RJ,Maricá,-22.51220366699667,-42.96226391793184
RJ,Mendes,-22.5254629,-43.73046
RJ,Mesquita,-22.770275276058033,-43.43165171874242
RJ,Miguel Pereira,-22.465200625,-43.482020625000004
RJ,Miracema,-22.15104585,-42.852441
RJ,Monnerat (Duas Barras),-22.073544,-42.4586338
RJ,Monte Alegre (Santo Antônio de Pádua),-21.535953,-42.19352135
RJ,Monte Verde (Cambuci),-21.470979200000002,-41.90200216666667
RJ,Monumento (Piraí),-22.5478826,-44.176029650000004
RJ,Morangaba (Campos dos Goytacazes),-21.78547535,-41.35653635
RJ,Morro Grande (Araruama),-22.8728058,-42.3413939
RJ,Morro do Côco (Campos dos Goytacazes),-21.76373915,-41.32720435
RJ,Mussurepe (Campos dos Goytacazes),-21.800932933333332,-41.2929033
RJ,Natividade,-17.251882433333332,-44.15999588333333
RJ,Nhunguaçu (Teresópolis),-22.416956,-42.9756194
RJ,Nilópolis,-22.49775638203436,-43.60848761017176
RJ,Niterói,-22.76632707153787,-43.171648861876044
RJ,Nossa Senhora da Aparecida (Sapucaia),-22.730117466666666,-44.15567106666666
RJ,Nossa Senhora da Penha (Itaperuna),-21.2509488,-41.8182664
RJ,Nova Friburgo,-21.8020435199519,-42.422657223878225
RJ,Nova Iguaçu,-22.686237166223233,-43.47244325628389
RJ,Ourânia (Natividade),-21.034353199999998,-41.9160647
RJ,Papucaia (Cachoeiras de Macacu),-22.53457505,-42.69767685
RJ,Paquequer Pequeno (Teresópolis),-22.281145,-42.8839232
RJ,Paracambi,-22.6125737,-43.70752193333333
RJ,Paraoquena (Santo Antônio de Pádua),-20.9928003,-42.7949714
RJ,Parapeúna (Valença),-22.240387249999998,-43.7062671
RJ,Parati Mirim (Paraty),-23.237754199999998,-44.68927145
RJ,Paraty,-23.11250065,-44.50504881250001
RJ,Paraíba do Sul,-22.159183933333335,-43.29528413333333
RJ,Paraíso do Tobias (Miracema),-22.0916018,-42.7293399
RJ,Passa Três (Rio Claro),-22.71060675,-44.0689455
RJ,Paty do Alferes,-22.148452380000002,-43.0448641
RJ,Pedra Selada (Resende),-22.471042699999998,-44.449208999999996
RJ,Penedo (Itatiaia),-22.44085455,-44.55666325
RJ,Pentagna (Valença),-22.231303349999997,-43.6951078
RJ,Petrópolis,-21.962755584491138,-43.18070202428651
RJ,Pinheiral,-22.5279691,-44.0049852
RJ,Pipeiras (São João da Barra),-22.1235801,-41.866969475000005
RJ,Pirangaí (Resende),-22.4709621,-44.4513295
RJ,Pirapetinga de Bom Jesus (Bom Jesus do Itabapoana),-21.1330059,-41.7407394
RJ,Piraí,-22.6347451,-43.84717026
RJ,Pião (Sapucaia),-22.0614681,-42.838623600000005
RJ,Porciúncula,-21.94701805,-42.63784185
RJ,Portela (Itaocara),-21.647932,-42.02758365
RJ,Porto Real,-22.430750833333335,-44.312703
RJ,Porto Velho do Cunha (Carmo),-21.88136925,-42.5760056
RJ,Pureza (São Fidélis),-21.6200203,-41.79401195
RJ,Purilândia (Porciúncula),-20.958314899999998,-42.026936500000005
RJ,Quartéis (Silva Jardim),-22.6476159,-42.3956267
RJ,Quatis,-21.63714783939393,-43.677032271515124
RJ,Queimados,-22.411515693649473,-43.654550023581706
RJ,Quissamã,-15.3743642,-49.941599475000004
RJ,Raposo (Itaperuna),-21.15021005,-41.99660645
RJ,Renascença (Santa Maria Madalena),-21.960011899999998,-42.0087658
RJ,Resende,-22.229280831881375,-44.32376560176087
RJ,Retiro do Muriaé (Itaperuna),-21.2039598,-41.88338735
RJ,Rio Bonito,-22.714072875,-42.642249
RJ,Rio das Flores,-22.162053775,-43.588733675
RJ,Rio das Ostras,-22.3598961003623,-42.14748032916677
RJ,Rio de Janeiro,-22.847255978954053,-43.39007244287475
RJ,Rosal (Bom Jesus do Itabapoana),-21.14454295,-41.65277365
RJ,Sacra Família do Tinguá (Engenheiro Paulo de Frontin),-22.5193433,-43.6433897
RJ,Salutaris (Paraíba do Sul),-22.21482745,-43.31964645
RJ,Sana (Macaé),-22.354602049999997,-41.9827116
RJ,Santa Clara (Porciúncula),-20.90850395,-41.99535865
RJ,Santa Cruz (Santo Antônio de Pádua),-21.5429485,-42.18356145
RJ,Santa Isabel do Rio Preto (Valença),-22.23681115,-43.887053699999996
RJ,Santa Maria (Campos dos Goytacazes),-22.1001758,-42.09836773333333
RJ,Santa Maria Madalena,-22.181006849999996,-42.317818075
RJ,Santa Rita da Floresta (Cantagalo),-21.93101515,-42.40918835
RJ,Santanésia (Piraí),-22.6151592,-43.90450185
RJ,Santo Amaro de Campos (Campos dos Goytacazes),-22.180011983333333,-41.93893848333334
RJ,Santo Antônio de Pádua,-21.564503525,-42.204204925
RJ,Santo Antônio do Imbé (Santa Maria Madalena),-21.973460600000003,-41.943930800000004
RJ,Santo Eduardo (Campos dos Goytacazes),-21.4920937,-41.390617199999994
RJ,Sapucaia,-17.102315083333334,-45.240069716666675
RJ,Saquarema,-22.81242850304614,-42.56717775744125
RJ,Sebastião de Lacerda (Vassouras),-22.40964185,-43.66261135
RJ,Seropedica,-22.7283394,-43.6587524
RJ,Seropédica,-22.633553620627065,-43.5689486831683
RJ,Serrinha (Bom Jesus do Itabapoana),-21.1330059,-41.7407394
RJ,Serrinha (Campos dos Goytacazes),-21.7559197,-41.32743375
RJ,Silva Jardim,-22.700169677777776,-42.638385533333334
RJ,Sodrelândia (Trajano de Moraes),-22.10023965,-42.0660884
RJ,Sossego (Santa Maria Madalena),-22.434231500000003,-42.59477785
RJ,Subaio (Cachoeiras de Macacu),-22.5157048,-42.7243234
RJ,Sumidouro,-23.449245060000003,-44.64218854
RJ,São Fidélis,-21.96253315,-42.086255799999996
RJ,São Francisco de Itabapoana,-21.51383781764706,-41.21550262941177
RJ,São Gonçalo,-22.625083708599284,-42.97923996722714
RJ,São Joaquim (Cardoso Moreira),-21.48659445,-41.61625025
RJ,São José de Ubá,-21.881803699999995,-42.4844917
RJ,São José do Ribeirão (Bom Jardim),-22.196059866666662,-42.38656826666667
RJ,São José do Turvo (Barra do Piraí),-22.432452800000004,-43.9694416
RJ,São José do Vale do Rio Preto,-22.164514,-42.9441685
RJ,São João Marcos (Rio Claro),-22.7259147,-44.1344071
RJ,São João da Barra,-21.880601216666662,-41.72996761666666
RJ,São João de Meriti,-22.77755839068686,-43.38871921670538
RJ,São João do Paraíso (Cambuci),-21.461886200000002,-41.85691905
RJ,São Pedro da Aldeia,-22.55708116040385,-42.18725981343282
RJ,São Sebastião de Campos (Campos dos Goytacazes),-21.793227400000003,-41.25737316666667
RJ,São Sebastião do Alto,-21.954768700000002,-42.1329623
RJ,São Sebastião do Paraíba (Cantagalo),-22.075832300000002,-43.101511433333336
RJ,São Sebastião dos Ferreiros (Vassouras),-22.41763945,-43.61484365
RJ,São Vicente de Paula (Araruama),-22.797123999999997,-42.30113985
RJ,Taboas (Rio das Flores),-22.224695799999996,-43.600942866666664
RJ,Tanguá,-22.760728357142852,-42.73757484285714
RJ,Tapera (Trajano de Moraes),-22.0640032,-42.0601671
RJ,Tarituba (Paraty),-23.13186095,-44.65761165
RJ,Teresópolis,-21.78742380980236,-42.93244630324104
RJ,Tocos (Campos dos Goytacazes),-22.145214033333332,-41.9433033
RJ,Trajano de Moraes,-22.0632475,-42.0617122
RJ,Travessão (Campos dos Goytacazes),-21.672736333333333,-41.29429416666667
RJ,Triunfo (Santa Maria Madalena),-22.00485525,-41.9747577
RJ,Três Irmãos (Cambuci),-22.221871200000002,-42.61439715
RJ,Três Rios,-22.18992920294983,-43.242505209292034
RJ,Valença,-19.273462133333332,-42.202106199999996
RJ,Valão do Barro (São Sebastião do Alto),-21.888895249999997,-42.1089583
RJ,Vargem Alegre (Barra do Piraí),-22.478352700000002,-43.88539015
RJ,Varre-Sai,-20.928555199999998,-41.8696221
RJ,Vassouras,-22.501997224999997,-43.499351575000006
RJ,Venda das Flores (Miracema),-21.3660173,-42.13651785
RJ,Vila Muriqui (Mangaratiba),-22.93456005,-43.99463185
RJ,Vila Nova de Campos (Campos dos Goytacazes),-21.672413700000003,-41.372910600000004
RJ,Vila da Grama (Trajano de Moraes),-20.530411100000002,-45.086771999999996
RJ,Visconde de Imbé (Trajano de Moraes),-22.06604495,-42.1097171
RJ,Visconde de Mauá (Resende),-22.689022450000003,-43.81662215
RJ,Volta Redonda,-22.451631287140717,-44.06228643434009
RJ,Werneck (Paraíba do Sul),-22.189722850000003,-43.30276005
RN,Acari,-6.38939362,-36.90961324
RN,Afonso Bezerra,-5.43348295,-36.760148900000004
RN,Alexandria,-6.41362175,-38.01468955
RN,Almino Afonso,-6.152896500000001,-37.75555235
RN,Alto do Rodrigues,-5.32786565,-36.739937499999996
RN,Angicos,-5.6651203500000005,-36.6263074
RN,Antônio Martins,-6.2154014,-37.8897288
RN,Apodi,-5.664461233333334,-37.79903696666667
RN,Arez,-6.208376933333334,-35.17897966666667
RN,Açu,-6.9276768833333335,-39.32649203333333
RN,Barcelona,-5.94463195,-35.93098525
RN,Barão de Serra Branca (Santana do Matos),-5.916313,-36.6535092
RN,Baía Formosa,-6.402273,-34.9946157
RN,Bebida Velha (Pureza),-5.35616865,-35.5845544
RN,Belo Horizonte (Bento Fernandes),-5.6929082,-35.8208143
RN,Bento Fernandes,-5.634228433333334,-35.8913143
RN,Boa Saúde,-6.20384245,-35.32297975
RN,Bodó,-5.9824721,-36.4356222
RN,Caicó,-6.459596149999999,-37.09481015
RN,Caiçara do Norte,-5.08197515,-36.060006099999995
RN,Caiçara do Rio do Vento,-5.7579176,-36.000390949999996
RN,Campo Redondo,1.8832322249999995,-46.888789575000004
RN,Canguaretama,-6.186227328571428,-35.42168731428571
RN,Carnaubais,-5.612806166666668,-36.239020599999996
RN,Carnaúba dos Dantas,-6.493861140000002,-36.26953934
RN,Ceará-Mirim,-5.627316622222222,-35.546218177777774
RN,Cerro Corá,-5.8862668,-36.022219825
RN,Coronel Ezequiel,-5.811645725,-37.6115108
RN,Coronel João Pessoa,-6.2597517,-38.4369485
RN,Cruzeta,-6.3813174,-36.80696855
RN,Currais Novos,-6.28112105,-36.5237729
RN,Córrego de São Mateus (Boa Saúde),-6.12343025,-35.565761800000004
RN,Doutor Severiano,-6.094603633333333,-38.381654033333334
RN,Encanto,-6.125921,-38.30007905
RN,Equador,-6.9359500999999995,-36.6937212
RN,Espírito Santo,-5.975629766666667,-35.90708263333333
RN,Extremoz,-1.5368221090909089,-32.9877958
RN,Felipe Guerra,-5.5698177,-37.6779263
RN,Fernando Pedroza,-5.73514265,-36.451237899999995
RN,Firmamento (Lajes),-6.01305565,-35.638987549999996
RN,Florânia,-5.810398333333333,-36.8650292
RN,Francisco Dantas,-6.0895055,-38.1232045
RN,Frutuoso Gomes,-6.1594157,-37.8406103
RN,Galinhos,-5.13960945,-36.2425256
RN,Gameleira (Taipu),-5.6234602,-35.5975708
RN,Goianinha,-9.620487285714287,-37.47212547142857
RN,Governador Dix-Sept Rosado,-5.42776845,-37.5163798
RN,Grossos,-5.051930974999999,-37.141780075
RN,Guamaré,-5.1082836333333335,-36.32265173333334
RN,Ielmo Marinho,-5.823865,-35.55129235
RN,Igreja Nova (São Gonçalo do Amarante),-5.7772615,-35.3057216
RN,Ipanguaçu,-5.5301158500000005,-37.017856124999994
RN,Ipiranga (São José do Campestre),-6.3127521,-35.7625241
RN,Ipueira,-6.8036122,-37.2159185
RN,Itajá,-12.36967105,-44.19300645
RN,Itaú,-5.834701,-37.9538852
RN,Janduís,-6.00716695,-37.4493153
RN,Japi,-6.45559995,-35.919444350000006
RN,Jardim de Angicos,-5.6400539,-35.9751984
RN,Jardim de Piranhas,-6.35452465,-37.31296245
RN,Jardim do Seridó,-6.583425,-36.787431049999995
RN,Jaçanã,-6.41998545,-36.2090753
RN,José da Penha,-6.3348394500000005,-38.290682000000004
RN,João Câmara,-5.429034424999999,-36.247066925
RN,João Dias,-5.8375671,-37.371496
RN,Jucurutu,-6.1133169333333335,-36.3212394
RN,Lagoa DAnta,-6.39438605,-35.61208925
RN,Lagoa Nova,-0.24796599999999946,-34.4078953
RN,Lagoa Salgada,-5.8224542999999995,-36.19454353333334
RN,Lagoa de Pedras,-6.1723348,-35.44740765
RN,Lagoa de Velhos,-6.005475000000001,-35.551484325000004
RN,Lajes,-5.7673644,-36.2196853
RN,Lajes Pintadas,-6.14601785,-36.11360195
RN,Lucrécia,-6.0132261499999995,-36.516215349999996
RN,Luís Gomes,-6.39310155,-38.405039650000006
RN,Macau,-5.4771784,-36.2578519
RN,Macaíba,-6.1825230499999995,-35.63465099
RN,Major Felipe (José da Penha),-14.62362145,-40.7793785
RN,Major Sales,-6.4038047,-38.325341
RN,Marcelino Vieira,-6.30054445,-38.17373585
RN,Martins,-6.1393369,-36.96165246666667
RN,Mata de São Braz (Tenente Ananias),-6.4317318,-38.1657717
RN,Maxaranguape,-5.46266885,-35.32900225
RN,Messias Targino,-6.086941550000001,-37.506878400000005
RN,Montanhas,-6.4940739,-35.2897184
RN,Monte Alegre,-6.583763870000001,-40.337807500000004
RN,Monte das Gameleiras,-6.43986985,-35.78605625
RN,Mossoró,-5.17301457129032,-37.074942019124435
RN,Natal,-5.832913291547423,-35.42074646431512
RN,Nova Cruz,-6.2461146,-35.751154920000005
RN,Nísia Floresta,-8.105705120000001,-37.02063510666667
RN,Oiteiros (São Gonçalo do Amarante),-5.780200150000001,-35.2992797
RN,Olho-DÁgua do Borges,-5.97017295,-37.70369075
RN,Paraná,-6.2720888666666665,-37.514145166666665
RN,Parazinho,-5.244633100000001,-35.889091666666666
RN,Paraú,-5.77292415,-37.09190515
RN,Parelhas,-6.7128668000000005,-36.64384476
RN,Passa e Fica,-6.4328267,-35.64418825
RN,Patu,-6.0984656,-37.62732285
RN,Pau dos Ferros,-6.113158133333333,-38.20552743333334
RN,Pedra Grande,-5.521231500000001,-35.763946000000004
RN,Pedra Preta,-13.652156199999999,-45.48131178
RN,Pedro Avelino,-5.5173703,-36.3686013
RN,Pedro Velho,-6.18873164,-35.225210499999996
RN,Pendências,-5.285962666666666,-36.659955233333335
RN,Pipa (Tibau do Sul),-6.2082241499999995,-35.07092795
RN,Portalegre,-6.0307145,-37.9985907
RN,Porto do Mangue,-5.08533245,-36.8028485
RN,Poço Branco,-5.6211649999999995,-35.661265650000004
RN,Poço de Pedra (São Gonçalo do Amarante),-5.79307195,-35.37694235
RN,Pureza,-5.42986375,-35.58324645
RN,Rafael Fernandes,-6.1922067,-38.22326645
RN,Rafael Godeiro,-6.075654350000001,-37.7258565
RN,Riacho da Cruz,-5.9349308,-37.9482464
RN,Rio do Fogo,-5.3026096,-35.375173233333335
RN,Rodolfo Fernandes,-5.8196223,-38.07130275
RN,Rosário (João Dias),-6.273437400000001,-37.77999845
RN,Salva Vida (Martins),-6.1643143,-36.486582
RN,Santa Fé (Jundiá),13.5999926,-73.82876965
RN,Santa Maria,-29.367980959987307,-53.59603182760822
RN,Santa Teresa (Santana do Matos),-5.916313,-36.6535092
RN,Santana do Matos,-5.9158922,-36.6537658
RN,Santana do Seridó,-6.7562500000000005,-36.74274736666666
RN,Santo Antônio,-6.31193745,-35.4791711
RN,Santo Antônio do Potengi (São Gonçalo do Amarante),-5.787175700000001,-35.31627505
RN,Senador Elói de Souza,-6.0469392,-35.66006186666667
RN,Senador Georgino Avelino,-6.1530331,-35.1325683
RN,Serra Caiada,-6.105005200000001,-35.7148442
RN,Serra Negra do Norte,-6.6633846000000005,-37.39829745
RN,Serra da Tapuia (Sítio Novo),-6.10686735,-35.94503925
RN,Serra de São Bento,-6.41709985,-35.7042172
RN,Serra do Mel,-5.17213465,-37.03852139999999
RN,Serrinha (São Gonçalo do Amarante),-6.03372925,-35.414584899999994
RN,Serrinha dos Pintos,-6.12143805,-37.9778801
RN,Severiano Melo,-5.182827233333334,-51.70911863333333
RN,São Bento do Norte,-5.27169635,-36.467329899999996
RN,São Bento do Trairi,-6.37047025,-36.055255
RN,São Bernardo (Luís Gomes),-6.3840004,-38.4164273
RN,São Fernando,-6.378780150000001,-37.18630145
RN,São Francisco do Oeste,-5.99945605,-38.1715011
RN,São Geraldo (Caraúbas),-5.98062,-36.3058712
RN,São Gonçalo do Amarante,-5.663988037918666,-35.41094397571771
RN,São José da Passagem (Santana do Matos),-5.916313,-36.6535092
RN,São José de Mipibu,-7.754323150000002,-36.189877499999994
RN,São José do Campestre,-8.935501,-40.91536463333333
RN,São José do Seridó,-6.4611699,-36.862199849999996
RN,São João do Sabugi,-6.7033211,-37.19657835
RN,São Miguel,-6.212331300000001,-38.49766925
RN,São Miguel do Gostoso,-5.1261501,-35.64134555
RN,São Paulo do Potengi,-5.903541866666667,-35.76377563333333
RN,São Rafael,-5.96117175,-36.1798497
RN,São Tomé,-14.711065949999998,-44.120992125
RN,Sítio Novo,-6.06320848,-40.20380126
RN,Taboleiro Grande,-5.94217025,-38.064297800000006
RN,Taipu,-5.5399042000000005,-36.040758475
RN,Tangará,-16.6507813,-43.523980475
RN,Tenente Ananias,-6.032397566666667,-37.90243623333333
RN,Tenente Laurentino Cruz,-6.1427761499999995,-36.71690285
RN,Tibau,-4.86030125,-37.2893333
RN,Tibau do Sul,-6.202622266666666,-35.10568886666667
RN,Timbaúba dos Batistas,-6.4697547,-37.25306175
RN,Touros,-5.3479578199999995,-35.42864194
RN,Trairi (Tangará),-6.1968905,-35.7992094
RN,Triunfo Potiguar,-5.89479905,-37.167778299999995
RN,Umarizal,-5.9986026500000005,-37.8215642
RN,Upanema,-5.6412609,-37.25842865
RN,Uruaçu (São Gonçalo do Amarante),-5.8065890499999995,-35.31118655
RN,Venha-Ver,-6.32137895,-38.502597949999995
RN,Vila Flor,-6.3151155,-35.07235215
RN,Água Nova,-6.20562945,-38.293733950000004
RO,Abunã (Porto Velho),-8.76289005,-63.90202775
RO,Alta Alegre dos Parecis,-12.1326079,-61.8566786
RO,Alta Floresta DOeste,-11.92833765,-62.0044223
RO,Alto Alegre dos Parecis,-12.1327463,-61.8571662
RO,Alto Paraíso,-17.9991534,-57.59177612
RO,Alvorada DOeste,-11.347790700000001,-62.2871533
RO,Ariquemes,-10.775133318896845,-61.69642113033711
RO,Boa Vista de Pacarana (Espigão do Oeste),-11.5323149,-61.0169967
RO,Bom Futuro (Ariquemes),-5.63975415,-55.70657195
RO,Bom Jesus (Jaru),-10.4322235,-62.4792921
RO,Cabixi,-13.4782474,-60.58556555
RO,Cacaulândia,-10.3566459,-62.91040099999999
RO,Cacoal,-11.936523124499228,-60.69247186486903
RO,Calama (Porto Velho),-8.76007755,-63.9064713
RO,Campo Novo de Rondônia,-10.511050149999999,-63.74267415
RO,Candeias do Jamari,-8.79682085,-63.591542700000005
RO,Castanheiras,-11.42114055,-61.947105449999995
RO,Cerejeiras,-13.198161599999999,-61.0504919
RO,Chupinguaia,-13.879682740000002,-58.047973760000005
RO,Colorado do Oeste,-13.120034650000001,-60.5327235
RO,Corumbiara,-12.984222333333335,-60.930598800000006
RO,Costa Marques,-11.790923825,-64.169133775
RO,Cujubim,-9.2894219,-62.5624167
RO,Demarcação (Porto Velho),-8.7611605,-63.9004303
RO,Espigão do Oeste,-11.533457425,-61.0146395
RO,Extrema (Porto Velho),-8.757324266666666,-63.908218966666674
RO,Fortaleza do Abunã (Porto Velho),-8.7611605,-63.9004303
RO,Governador Jorge Teixeira,-10.419370566666666,-62.97307873333333
RO,Guajará-Mirim,-10.79079005,-65.33768805
RO,Guaporé (Chupinguaia),-12.5557924,-60.9029619
RO,Industrial (Porto Velho),-8.7611605,-63.9004303
RO,Itapuã do Oeste,-9.187764699999999,-63.1890039
RO,Jaci Paraná (Porto Velho),-8.769189650000001,-63.88681465
RO,Jaru,-10.43401495,-62.47646585
RO,Ji-Paraná,-11.409374306293707,-60.75068953837417
RO,Machadinho DOeste,-9.134212266666667,-62.60640433333334
RO,Marco Rondon (Pimenta Bueno),-11.6723638,-61.1984811
RO,Ministro Andreazza,-11.185633549999999,-61.53869885
RO,Mirante da Serra,-11.029400899999999,-62.6725155
RO,Monte Negro,-10.2587911,-63.298724899999996
RO,Mutum Paraná (Porto Velho),-8.7483246,-63.8895382
RO,Nazaré (Porto Velho),-8.76287855,-63.9021865
RO,Nova Brasilândia DOeste,-11.72793485,-62.311258949999996
RO,Nova Califórnia (Porto Velho),-8.76287855,-63.9021865
RO,Nova Colina (Ji-Paraná),-10.8781412,-61.9326728
RO,Nova Conquista (Vilhena),-18.576952249999998,-56.836810150000005
RO,Nova Dimensão (Nova Mamoré),-9.5766861,-66.3615284
RO,Nova Esperança (Espigão do Oeste),-11.5323149,-61.0169967
RO,Nova Londrina (Ji-Paraná),-10.8781412,-61.9326728
RO,Nova Mamoré,-10.409378199999999,-65.3328597
RO,Nova Vida (Ariquemes),-9.9061087,-63.0330263
RO,Novo Horizonte do Oeste,-8.287181466666667,-57.60710856666666
RO,Ouro Preto do Oeste,-10.680075100000002,-62.27517816666667
RO,Palmeiras (Nova Mamoré),-9.5766861,-66.3615284
RO,Parecis,-12.1873316,-61.5125115
RO,Pedras Negras (São Francisco do Guaporé),-12.45069065,-63.22908885
RO,Pimenta Bueno,-11.67367395,-61.1922539
RO,Pimenteiras do Oeste,-13.27142765,-61.417056349999996
RO,Porto Velho,-9.078224181528475,-63.099002103544564
RO,Primavera de Rondônia,-11.8496258,-61.309689899999995
RO,Príncipe da Beira (Costa Marques),-12.4380262,-64.2268052
RO,Rio Crespo,-9.6873604,-62.83961285
RO,Riozinho (Cacoal),-11.434693,-61.4566885
RO,Rolim de Moura,-11.7240162,-61.776790500000004
RO,Santa Cruz (Jaru),-10.4322235,-62.4792921
RO,Santa Luzia DOeste,-11.900248099999999,-61.77987175
RO,Seringueiras,-12.262385933333334,-58.600477899999994
RO,São Carlos (Porto Velho),-8.7537508,-63.900986599999996
RO,São Felipe DOeste,-20.97002595,-56.33664435
RO,São Francisco do Guaporé,-12.06039275,-63.5689369
RO,São Miguel do Guaporé,-11.697449166666667,-62.71635163333334
RO,Tabajara (Machadinho DOeste),-9.2306221,-61.8877321
RO,Tarilândia (Jaru),-10.646148449999998,-62.6409611
RO,Teixeirópolis,-10.940684749999999,-62.27088115
RO,Theobroma,-10.20378075,-62.3517157
RO,Triunfo (Candeias do Jamari),-8.7975498,-63.4862036
RO,União Bandeirante (Porto Velho),-8.7611605,-63.9004303
RO,Urupá,-12.599885133333332,-59.67761683333333
RO,Vale do Anari,-9.857814300000001,-62.1752302
RO,Vale do Paraíso,-10.4644793,-62.1261133
RO,Vilhena,-13.344798807843135,-58.90782752380954
RO,Vista Alegre do Abunã (Porto Velho),-9.20834035,-64.81899469999999
RR,Amajari,3.7013767,-61.840461950000005
RR,Cantá,2.5465873,-60.5869741
RR,Caracaraí,1.8253684000000001,-61.1273359
RR,Caroebe,0.8299358,-59.351337566666665
RR,Félix Pinto (Cantá),2.210474,-60.4892292
RR,Mucajaí,2.5237719,-61.590804399999996
RR,Normandia,3.918831,-59.8270832
RR,Novo Paraíso (Caracaraí),1.8248075,-61.1283967
RR,Pacaraima,4.340715599999999,-61.004149049999995
RR,Rorainópolis,0.9449015999999999,-60.4315555
